Date,Time,Category,Site,Turbidity ,BGA,AConductivity,SpCond,Salinity,Resistivity,Density,TDS,Chla,Temp,Barometric,Pressure,ft,m,Voltage,BP,Lat,Long
6/8/2021,10:49:00,A,BBay,1.00406,0.00423823,69.71258,96.57005,0.04475226,14351.1,0.9996989,0.06277054,0.00594199,10.56713,746.8049,16.28196,38.22763,11.65178125,0,995.6586,46.85154487,-91.17773404
6/8/2021,10:49:00,A,BBay,1.007401,0.003022016,69.6889,96.57874,0.04475546,14354.36,0.9997001,0.06277618,0.005995868,10.55797,746.8052,16.35797,38.37164,11.6956755,0,995.6588,46.85154487,-91.17773404
6/8/2021,10:49:00,A,BBay,1.010741,0.001805801,69.66524,96.58743,0.04475866,14357.63,0.9997013,0.06278183,0.006049746,10.54882,746.8054,16.43399,38.51564,11.7395667,0,995.6591,46.85154487,-91.17773404
6/8/2021,10:49:00,A,BBay,1.083749,0.01694387,68.37271,95.41495,0.04417488,14628.69,0.999723,0.06201971,0.007680158,10.178,746.8055,16.70792,39.01161,11.89073835,0,995.6593,46.85154487,-91.17773404
6/8/2021,10:49:00,A,BBay,1.089335,0.0171352,68.29488,95.35601,0.0441452,14643.88,0.9997244,0.06198141,0.007799678,10.15469,746.8057,16.74064,39.07919,11.91133673,0,995.6595,46.85154487,-91.17773404
6/8/2021,10:49:00,A,BBay,1.094922,0.01732653,68.21704,95.29707,0.04411552,14659.07,0.9997259,0.0619431,0.0079192,10.13137,746.8058,16.77337,39.14677,11.93193511,0,995.6597,46.85154487,-91.17773404
6/8/2021,10:49:00,A,BBay,1.227917,0.00199894,68.09632,95.17882,0.04405658,14687.01,0.9997281,0.06186623,0.009945121,10.08445,746.8187,17.02874,39.35916,11.99667158,0,995.6769,46.85154487,-91.17773404
6/8/2021,10:49:00,A,BBay,1.236938,0.001481388,68.06104,95.14632,0.04404039,14694.56,0.9997287,0.06184511,0.0100939,10.07365,746.8194,17.04917,39.38213,12.00367284,0,995.6778,46.85154487,-91.17773404
6/8/2021,10:49:00,A,BBay,1.245959,0.000963835,68.02576,95.11382,0.0440242,14702.12,0.9997293,0.06182398,0.01024268,10.06284,746.8201,17.0696,39.4051,12.0106741,0,995.6788,46.85154487,-91.17773404
6/8/2021,13:22:00,A,BR3a,3.380318,0.3370764,70.22977,84.34576,0.03928492,135713.9,0.9989055,0.05482388,0.002326884,16.48773,747.8189,0.568421,1.935538,0.589951964,0,997.0104,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.433601,0.3273804,73.97715,88.84863,0.04141688,86193.26,0.9989179,0.05775125,0.002350374,16.4093,747.8211,0.5797134,1.961384,0.597829824,0,997.0133,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.486884,0.3176846,77.72453,93.3515,0.04354885,36672.66,0.9989302,0.06067863,0.002373864,16.33088,747.8234,0.5910059,1.98723,0.605707685,0,997.0163,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.462478,0.2544016,79.2324,95.8165,0.0447196,32196.05,0.9990152,0.06256093,0.005499882,16.00958,747.8179,1.469744,4.014372,1.223580546,0,997.009,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.478324,0.2470445,80.81734,97.75665,0.04564263,21408,0.999024,0.06383724,0.005678481,15.96091,747.8184,1.521636,4.133996,1.26004194,0,997.0098,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.49417,0.2396874,82.40228,99.69678,0.04656565,10619.95,0.9990327,0.06511355,0.00585708,15.91224,747.819,1.573528,4.253619,1.29650303,0,997.0105,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.536166,0.2780849,82.01482,100.3339,0.04685955,12193.86,0.9990743,0.06525315,0.005291519,15.69456,747.7994,2.068303,5.388665,1.642465039,0,996.9843,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.537774,0.2789181,82.00179,100.3937,0.0468874,12195.56,0.9990784,0.06528283,0.005327481,15.67598,747.7982,2.114792,5.495559,1.67504633,0,996.9827,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.539381,0.2797513,81.98876,100.4536,0.04691525,12197.25,0.9990825,0.06531251,0.005363444,15.65741,747.7969,2.161282,5.602454,1.707627925,0,996.9811,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.77356,0.2867787,81.53297,100.7085,0.04702513,12265.33,0.9991344,0.06547141,0.00793389,15.06476,747.835,2.525486,6.435443,1.961522964,0,997.0319,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.787507,0.2880532,81.50436,100.7431,0.0470408,12269.44,0.9991382,0.06548721,0.008061398,15.02714,747.8367,2.556466,6.506368,1.983140903,0,997.0342,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.801454,0.2893277,81.47573,100.7778,0.04705647,12273.55,0.9991421,0.065503,0.008188906,14.98952,747.8384,2.587446,6.577293,2.004758842,0,997.0364,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.110488,0.2062245,81.43053,101.3952,0.04711752,12419.32,0.9992256,0.06562092,0.006355681,14.7018,747.8393,3.167969,7.920534,2.414178686,0,997.0376,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.078361,0.2018794,81.41776,101.4345,0.04712335,12428.76,0.9992313,0.06563096,0.006314759,14.67279,747.8401,3.207742,8.012343,2.442162068,0,997.0388,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.046233,0.1975343,81.40498,101.4737,0.04712917,12438.19,0.999237,0.06564101,0.006273836,14.64378,747.8411,3.247516,8.104154,2.47014606,0,997.04,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,2.834517,0.2481622,79.66166,100.5484,0.04687806,12572.57,0.9992709,0.06531852,0.01182738,14.35152,747.8472,3.609323,8.942258,2.725600151,0,997.0482,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,2.807899,0.24914,79.56509,100.5113,0.0468657,12583.11,0.9992746,0.06530345,0.01209179,14.32923,747.8475,3.641849,9.017568,2.748554638,0,997.0486,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,2.78128,0.2501178,79.46852,100.4741,0.04685334,12593.64,0.9992782,0.06528839,0.01235619,14.30694,747.8479,3.674375,9.092877,2.771508821,0,997.0491,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,2.89561,0.245574,79.22798,100.69,0.04695369,12627.66,0.9993066,0.06543712,0.01198831,13.86903,747.8546,3.998662,9.832945,2.99708154,0,997.0579,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,2.897616,0.2464707,79.17605,100.6814,0.04695374,12632.47,0.9993089,0.06543828,0.01209147,13.83819,747.8551,4.024557,9.892306,3.015174772,0,997.0586,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,2.899623,0.2473674,79.12411,100.6728,0.04695378,12637.29,0.9993111,0.06543943,0.01219462,13.80734,747.8556,4.050451,9.951668,3.033268309,0,997.0593,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,2.818534,0.2292452,79.03411,100.9988,0.04709461,12685.6,0.9993498,0.06564924,0.01201919,13.65565,747.8685,4.90553,11.93813,3.638741908,0.007680479,997.0765,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,2.81673,0.2281365,79.02399,101.0218,0.04710464,12689.01,0.9993526,0.06566416,0.01199993,13.63733,747.8693,4.959545,12.06331,3.67689677,0.008098652,997.0776,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,2.814926,0.2270278,79.01388,101.0448,0.04711467,12692.41,0.9993553,0.06567909,0.01198067,13.619,747.8702,5.01356,12.18849,3.715051633,0.008516825,997.0787,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,2.797367,0.2112602,78.65738,101.1946,0.04717924,12717.72,0.999374,0.06577647,0.01188993,13.48116,747.8704,5.336743,12.93721,3.943261482,0.001006208,997.079,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,2.794611,0.2100059,78.6356,101.2099,0.04718586,12720.2,0.9993759,0.06578641,0.0118819,13.47014,747.8707,5.373413,13.02228,3.969190817,0.000765641,997.0794,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,2.791854,0.2087515,78.61381,101.2252,0.04719248,12722.67,0.9993778,0.06579635,0.01187388,13.45912,747.871,5.410082,13.10735,3.995120152,0.000525074,997.0798,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,2.682012,0.2022231,78.41131,101.1828,0.0471673,12754.55,0.9993888,0.06576883,0.01277108,13.23536,747.8902,5.627981,13.60935,4.148129747,0.000292652,997.1055,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,2.675559,0.2015132,78.39215,101.1838,0.04716733,12756.88,0.9993898,0.06576946,0.01281884,13.21981,747.8913,5.64718,13.65367,4.161638483,0.000112745,997.1069,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,2.669105,0.2008032,78.37299,101.1847,0.04716736,12759.21,0.9993908,0.06577008,0.0128666,13.20425,747.8923,5.666378,13.69798,4.17514417,0,997.1083,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.132758,0.1970229,77.44978,99.65919,0.04642503,12989.62,0.999404,0.06477848,0.01624767,13.21048,747.8735,6.097803,14.69272,4.478340913,0,997.0832,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.155184,0.1966668,77.39537,99.57607,0.04638447,13002.78,0.999405,0.06472445,0.01645057,13.20563,747.8729,6.12619,14.75817,4.498290072,0,997.0824,46.74970024,-91.61193872
6/8/2021,13:22:00,A,BR3a,3.17761,0.1963107,77.34096,99.49294,0.04634392,13015.93,0.999406,0.06467041,0.01665347,13.20078,747.8724,6.154577,14.82361,4.518236183,0,997.0817,46.74970024,-91.61193872
6/8/2021,14:01:00,B,BR3b,1.703448,0.007093072,82.7606,100.728,0.04705795,12106.5,0.9990351,0.06540873,0.005145942,15.69228,747.7546,2.300557,5.960539,1.816772229,0,996.9247,46.76828251,-91.6205302
6/8/2021,14:01:00,B,BR3b,1.688496,0.004135665,83.20543,101.3017,0.04733514,12035.68,0.9990377,0.065818,0.005226044,15.67144,747.7561,2.338629,6.031267,1.838330123,0,996.9267,46.76828251,-91.6205302
6/8/2021,14:01:00,B,BR3b,1.673544,0.001178256,83.65026,101.8753,0.04761232,11964.87,0.9990404,0.06622726,0.005306145,15.6506,747.7576,2.3767,6.101994,1.859887712,0,996.9286,46.76828251,-91.6205302
6/8/2021,14:01:00,B,BR3b,1.699763,0.08003027,83.58647,102.1492,0.04773949,12015.5,0.999084,0.0663444,0.005488802,15.4956,747.7195,3.523739,8.755975,2.668821095,0,996.8778,46.76828251,-91.6205302
6/8/2021,14:01:00,B,BR3b,1.697895,0.08403675,83.75473,102.3821,0.0478518,11991.06,0.9990872,0.06649286,0.005542786,15.47903,747.7176,3.595565,8.921854,2.719381012,0,996.8754,46.76828251,-91.6205302
6/8/2021,14:01:00,B,BR3b,1.696026,0.08804321,83.92299,102.615,0.04796411,11966.61,0.9990903,0.06664132,0.005596771,15.46247,747.7158,3.667392,9.087732,2.769940625,0,996.8729,46.76828251,-91.6205302
6/8/2021,14:01:00,B,BR3b,1.800993,0.04259621,83.06107,102.2922,0.0477961,12045.49,0.9991174,0.06648316,0.007032095,15.32813,747.7213,4.255128,10.44373,3.183248802,0,996.8802,46.76828251,-91.6205302
6/8/2021,14:01:00,B,BR3b,1.807528,0.04183876,83.00643,102.2741,0.0477866,12051.84,0.9991199,0.06647314,0.007115216,15.31731,747.7208,4.313956,10.57954,3.224643689,0,996.8795,46.76828251,-91.6205302
6/8/2021,14:01:00,B,BR3b,1.814063,0.04108131,82.95179,102.2561,0.0477771,12058.18,0.9991224,0.06646313,0.007198337,15.30649,747.7202,4.372784,10.71535,3.266038575,0,996.8788,46.76828251,-91.6205302
6/8/2021,14:01:00,B,BR3b,1.881871,0.07553534,82.15087,101.82,0.04755681,12174.87,0.9991564,0.06618098,0.006652412,14.90928,747.7333,4.841504,11.79645,3.595557845,0,996.8963,46.76828251,-91.6205302
6/8/2021,14:01:00,B,BR3b,1.887973,0.076346,82.08789,101.7895,0.04754123,12182.96,0.9991588,0.06616236,0.006656201,14.88461,747.7342,4.880528,11.88646,3.622992892,0,996.8975,46.76828251,-91.6205302
6/8/2021,14:01:00,B,BR3b,1.894075,0.07715666,82.0249,101.7589,0.04752565,12191.04,0.9991613,0.06614374,0.00665999,14.85994,747.735,4.919552,11.97648,3.650430987,0,996.8986,46.76828251,-91.6205302
6/8/2021,14:01:00,B,BR3b,1.979777,0.02832373,81.26806,102.4606,0.04783639,12290.77,0.9992523,0.06659941,0.008230172,14.4662,747.7354,5.974863,14.40437,4.390451836,0,996.899,46.76828251,-91.6205302
6/8/2021,14:01:00,B,BR3b,1.986044,0.02635647,81.20834,102.4902,0.0478489,12298.89,0.9992581,0.06661864,0.008306107,14.43561,747.7356,6.044133,14.5638,4.439046098,0,996.8994,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.992312,0.02438921,81.14861,102.5198,0.0478614,12307,0.9992639,0.06663787,0.008382042,14.40502,747.7359,6.113402,14.72323,4.48764036,0,996.8998,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,2.093389,0.02403232,80.64163,102.3296,0.04775807,12398.88,0.9992959,0.06651425,0.01400888,14.16084,747.7294,6.253745,15.04183,4.584749637,0,996.8911,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,2.100946,0.02287237,80.59633,102.3352,0.0477595,12406.23,0.9992997,0.0665179,0.01435683,14.13841,747.729,6.285638,15.11497,4.607042709,0,996.8906,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,2.108503,0.02171241,80.55103,102.3408,0.04776094,12413.57,0.9993036,0.06652156,0.01470477,14.11598,747.7286,6.317531,15.1881,4.629332732,0,996.8901,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.753018,0.07846957,79.0407,100.7498,0.04698554,12652.08,0.9993622,0.06522915,0.01499909,13.75793,747.7286,7.149806,17.10318,5.213049097,0,996.89,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.736151,0.08152244,78.94714,100.6595,0.0469413,12667.12,0.9993661,0.06515652,0.01514449,13.73283,747.7284,7.198322,17.21472,5.247046488,0,996.8898,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.719284,0.08457533,78.85358,100.5693,0.04689705,12682.16,0.99937,0.06508389,0.01528988,13.70773,747.7283,7.246838,17.32625,5.281040831,0,996.8896,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.710632,0.09222089,77.01056,99.87862,0.04652609,12987.09,0.9994189,0.06488777,0.01675786,13.39412,747.7027,7.745271,18.47518,5.631234684,0,996.8555,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.702414,0.09386938,76.87666,99.80621,0.04648892,13008.99,0.9994228,0.06484883,0.01684622,13.36901,747.7013,7.790993,18.58049,5.663333171,0,996.8536,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.694196,0.09551787,76.74276,99.73381,0.04645175,13030.89,0.9994268,0.06480988,0.01693459,13.3439,747.6999,7.836715,18.68581,5.695434706,0,996.8517,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.563958,0.05978989,75.80912,99.38213,0.04626108,13191.9,0.9994686,0.06458871,0.01689158,12.62716,747.7123,8.315282,19.78937,6.031799783,0,996.8682,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.556642,0.05797775,75.71681,99.34756,0.04624241,13207.54,0.999472,0.06457228,0.01692299,12.58061,747.7124,8.352677,19.87559,6.058079638,0,996.8683,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.549325,0.05616561,75.6245,99.313,0.04622374,13223.18,0.9994754,0.06455586,0.0169544,12.53405,747.7125,8.390072,19.96181,6.084359493,0,996.8685,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.580651,0.08487517,75.24844,99.64316,0.04649698,13334.27,0.999544,0.06497424,0.01466471,12.19633,747.764,9.333735,22.1435,6.749338584,0,996.9372,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.579273,0.08559623,75.20663,99.65247,0.04650709,13343.95,0.9995487,0.06499132,0.01454132,12.16173,747.767,9.39533,22.28584,6.792723815,0,996.9412,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.577895,0.08631729,75.16481,99.6618,0.04651719,13353.63,0.9995533,0.0650084,0.01441794,12.12712,747.7701,9.456925,22.42818,6.836109045,0,996.9453,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.628027,0.04188569,74.64127,100.1031,0.0465658,13403.14,0.999575,0.06509266,0.0122964,11.86583,747.7391,9.703942,22.97301,7.002173224,0,996.9039,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.631422,0.04004196,74.60374,100.1342,0.04657421,13408.36,0.9995777,0.06510616,0.01213074,11.84393,747.7385,9.737989,23.05028,7.025725119,0,996.9031,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.634817,0.03819823,74.56621,100.1654,0.04658261,13413.57,0.9995804,0.06511965,0.01196508,11.82203,747.7379,9.772036,23.12755,7.049277014,0,996.9023,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.755248,0.05272614,74.3661,100.2081,0.04659119,13448.64,0.9995928,0.06524335,0.01179121,11.52089,747.7435,9.947205,24.00706,7.317351654,0,996.9098,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.762985,0.05250376,74.34312,100.2203,0.04659264,13451.69,0.999594,0.06525189,0.01173425,11.4983,747.743,9.962276,24.06748,7.335767669,0,996.9093,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.770722,0.05228137,74.32013,100.2325,0.04659408,13454.75,0.9995951,0.06526045,0.01167729,11.47571,747.7427,9.977349,24.1279,7.354183685,0,996.9088,46.7682768,-91.62051984
6/8/2021,14:01:00,B,BR3b,1.733907,0.05615159,74.13293,100.6259,0.04676621,13489.31,0.9996219,0.06541984,0.01323334,11.33928,747.7431,10.3176,24.46775,7.457769961,0,996.9694,46.76827734,-91.62053515
6/8/2021,14:01:00,B,BR3b,1.734698,0.05668673,74.11804,100.6483,0.04677575,13492,0.9996237,0.06543136,0.01331262,11.32489,747.7433,10.34018,24.5067,7.469641921,0,996.9728,46.76827734,-91.62053515
6/8/2021,14:01:00,B,BR3b,1.735489,0.05722187,74.10316,100.6707,0.0467853,13494.7,0.9996254,0.06544288,0.0133919,11.3105,747.7434,10.36277,24.54565,7.481513881,0,996.9763,46.76827734,-91.62053515
6/8/2021,14:01:00,B,BR3b,1.88568,0.04989817,74.01006,100.8586,0.04686632,13511.69,0.9996378,0.06556181,0.01084197,11.07753,747.7886,10.5706,25.00404,7.621231148,0,996.9774,46.76827541,-91.62055193
6/8/2021,14:01:00,B,BR3b,1.893118,0.04957795,74.00064,100.8777,0.04687455,13513.4,0.999639,0.06557188,0.01073662,11.06163,747.791,10.58957,25.037,7.631277356,0,996.9788,46.76827541,-91.62055193
6/8/2021,14:01:00,B,BR3b,1.900555,0.04925772,73.99122,100.8967,0.04688278,13515.12,0.9996403,0.06558195,0.01063127,11.04574,747.7935,10.60854,25.06997,7.641326611,0,996.9802,46.76827088,-91.620564
6/8/2021,14:01:00,B,BR3b,1.962797,0.0434789,73.85402,100.9276,0.04689099,13542.4,0.9996594,0.06577652,0.01109903,10.9597,747.7618,11.45743,27.02499,8.237216688,0,996.9363,46.76827088,-91.620564
6/8/2021,14:02:00,B,BR3b,1.969613,0.04300156,73.84433,100.9335,0.04689327,13544.29,0.9996608,0.06578992,0.01106766,10.94967,747.7611,11.50882,27.14298,8.273180039,0,996.934,46.76827088,-91.620564
6/8/2021,14:02:00,B,BR3b,1.97643,0.04252422,73.83464,100.9395,0.04689555,13546.18,0.9996621,0.06580333,0.01103628,10.93963,747.7604,11.5602,27.26097,8.30914339,0,996.9316,46.76827088,-91.620564
6/8/2021,14:02:00,B,BR3b,1.777054,0.06286339,73.68886,101.2188,0.0470151,13570.84,0.9996696,0.06581298,0.009772804,10.83398,747.7725,11.78346,27.78829,8.469870521,0,996.9485,46.76827088,-91.620564
6/8/2021,14:02:00,B,BR3b,1.767589,0.0638441,73.67767,101.235,0.0470219,13572.83,0.9996704,0.06581803,0.009713921,10.82613,747.7724,11.81522,27.86207,8.492358664,0,996.9484,46.76827264,-91.62058233
6/8/2021,14:02:00,B,BR3b,1.758124,0.06482482,73.66648,101.2511,0.04702869,13574.82,0.9996713,0.06582307,0.009655038,10.81829,747.7723,11.84698,27.93585,8.514846808,0,996.9483,46.76827264,-91.62058233
6/8/2021,14:02:00,B,BR3b,1.637789,0.04345167,73.40629,101.1433,0.04696897,13622.91,0.99968,0.06574855,0.012089,10.65101,747.7599,12.0961,28.50628,8.688713866,0,996.9318,46.76827264,-91.62058233
6/8/2021,14:02:00,B,BR3b,1.626761,0.04275257,73.38873,101.1439,0.0469685,13626.11,0.9996807,0.06574486,0.01219173,10.6394,747.7595,12.11525,28.55052,8.702198218,0,996.9312,46.76827299,-91.62060027
6/8/2021,14:02:00,B,BR3b,1.615734,0.04205346,73.37116,101.1445,0.04696802,13629.3,0.9996814,0.06574117,0.01229446,10.62779,747.7591,12.13441,28.59475,8.715679521,0,996.9307,46.76827299,-91.62060027
6/8/2021,14:02:00,B,BR3b,1.615705,0.01788571,73.1559,101.2072,0.04697873,13702.49,0.999703,0.06578471,0.01377958,10.49541,747.7522,12.93196,30.43727,9.277279599,0,996.9215,46.76827299,-91.62060027
6/8/2021,14:02:00,B,BR3b,1.612873,0.01610034,73.13818,101.2084,0.04697803,13707.57,0.9997044,0.06578546,0.01391469,10.48433,747.7516,12.98134,30.55124,9.312017654,0,996.9206,46.7682825,-91.62061298
6/8/2021,14:02:00,B,BR3b,1.610041,0.01431497,73.12045,101.2095,0.04697734,13712.66,0.9997057,0.06578621,0.01404981,10.47326,747.7509,13.03072,30.66521,9.346755709,0,996.9197,46.7682825,-91.62061298
6/8/2021,14:02:00,B,BR3b,1.568446,0.0355675,72.52957,100.8564,0.04680026,13791.64,0.9997134,0.06555669,0.01240167,10.37968,747.7576,13.13403,30.89961,9.418200827,0,996.9286,46.76829061,-91.62061942
6/8/2021,14:02:00,B,BR3b,1.566077,0.03614834,72.49281,100.839,0.04679103,13797.57,0.9997143,0.06554536,0.01234829,10.37151,747.7578,13.15801,30.95477,9.435013594,0,996.9289,46.76829061,-91.62061942
6/8/2021,14:02:00,B,BR3b,1.563708,0.03672918,72.45605,100.8216,0.0467818,13803.51,0.9997152,0.06553403,0.01229491,10.36334,747.7579,13.18199,31.00993,9.451826362,0,996.9291,46.76829061,-91.62061942
6/8/2021,14:02:00,B,BR3b,1.627068,0.06386696,72.26102,100.7361,0.0467348,13839.79,0.9997213,0.06542464,0.009995893,10.21006,747.7384,13.38078,32.24862,9.829379061,0,996.9031,46.76829061,-91.62061942
6/8/2021,14:02:00,B,BR3b,1.629562,0.06579495,72.23705,100.7236,0.0467283,13843.59,0.9997218,0.06541359,0.009835766,10.19947,747.7375,13.39455,32.32288,9.852013509,0,996.9019,46.76830284,-91.62062372
6/8/2021,14:02:00,B,BR3b,1.632055,0.06772295,72.21307,100.7111,0.0467218,13847.39,0.9997224,0.06540255,0.009675638,10.18889,747.7366,13.40833,32.39714,9.874647956,0,996.9006,46.76830284,-91.62062372
6/8/2021,14:02:00,B,BR3b,1.420744,0.01919213,71.8843,100.6728,0.04668912,13911.3,0.9997364,0.06543114,0.0127071,10.09479,747.7364,14.12758,33.27909,10.14346631,0,996.8829,46.76831344,-91.62063363
6/8/2021,14:02:00,B,BR3b,1.410795,0.01720464,71.8617,100.6686,0.04668619,13915.65,0.9997374,0.06543006,0.01281713,10.08608,747.7359,14.17129,33.35606,10.16692676,0,996.8813,46.76831344,-91.62063363
6/8/2021,14:02:00,B,BR3b,1.400846,0.01521715,71.8391,100.6645,0.04668326,13920,0.9997383,0.06542898,0.01292717,10.07737,747.7355,14.215,33.43301,10.19038112,0,996.8798,46.76832061,-91.62064441
